id;cod;tree_parent_cod;metatag;display;name_es;name_gl;name_en;name_ca
1465;U331002;U331000;0;1;"Maquinaria industrial";"Maquinaria industrial";"Industrial machinery"
1466;U331003;U331000;0;1;"Procesos industriales";"Procesos industriais";"Industrial processes"
1467;U331004;U331000;0;1;"Ingeniería de mantenimiento";"Enxeñaría de mantemento";"Maintenance engineering"
1468;U331005;U331000;0;1;"Ingeniería de procesos";"Enxeñaría de procesos";"Processing engineering"
1469;U331006;U331000;0;1;"Especificaciones de procesos";"Especificacións de procesos";"Process specifications"
1470;U331007;U331000;0;1;"Estudio de tiempos y movimientos";"Estudo de tempos e movementos";"Time and motion study"
1471;U331099;U331000;0;1;"Otras";"Outras";"Other"
1472;U331100;U330000;0;1;"Tecnología de la instrumentación";"Tecnoloxía da instrumentación";"Instrumentation technology"
1473;U331101;U331100;0;1;"Tecnología de la automatización";"Tecnoloxía da automatización";"Automation technology"
1474;U331102;U331100;0;1;"Ingeniería de control";"Enxeñaría de control";"Control engineering"
1475;U331103;U331100;0;1;"Instrumentos para odontología";"Instrumentos para odontoloxía";"Dental instruments"
1476;U331104;U331100;0;1;"Dispositivos electroópticos";"Dispositivos electroópticos";"Electro-optical devices"
1477;U331105;U331100;0;1;"Equipos eléctricos de control";"Equipos eléctricos de control";"Electrical test equipment"
1478;U331106;U331100;0;1;"Instrumentos eléctricos";"Instrumentos eléctricos";"Electrical instruments"
1479;U331107;U331100;0;1;"Instrumentos electrónicos";"Instrumentos electrónicos";"Electronic instruments"
1480;U331108;U331100;0;1;"Equipo de laboratorio";"Equipo de laboratorio";"Laboratory equipment"
1481;U331109;U331100;0;1;"Lentes";"Lentes";"Lenses"
1482;U331110;U331100;0;1;"Instrumentos médicos";"Instrumentos médicos";"Medical instruments"
1483;U331111;U331100;0;1;"Instrumentos ópticos";"Instrumentos ópticos";"Optical instruments"
1484;U331112;U331100;0;1;"Equipo de fotografía y cinematografía";"Equipo de fotografía e cinematografía";"Photographic and cinematographic equipment"
1485;U331113;U331100;0;1;"Aparatos científicos";"Aparatos científicos";"Scientific apparatus"
1486;U331114;U331100;0;1;"Servomecanismos";"Servomecanismos";"Servomechanisms"
1487;U331115;U331100;0;1;"Técnicas de manipulación a distancia";"Técnicas de manipulación a distancia";"Telechiric techniques"
1488;U331116;U331100;0;1;"Instrumentos de medida de la temperatura";"Instrumentos de medida da temperatura";"Temperature measurement instruments"
1489;U331117;U331100;0;1;"Equipos de verificación";"Equipos de verificación";"Test equipment"
1490;U331118;U331100;0;1;"Instrumentos termoestáticos";"Instrumentos termoestáticos";"Thermo static instruments"
1491;U331119;U331100;0;1;"Dispositivos de cronometraje";"Dispositivos de cronometraxe";"Timing devices"
1492;U331199;U331100;0;1;"Otras";"Outras";"Other"
1493;U331200;U330000;0;1;"Tecnología de materiales";"Tecnoloxía de materiais";"Materials technology"
1494;U331201;U331200;0;1;"Abrasivos";"Abrasivos";"Abrasives"
1495;U331202;U331200;0;1;"Aglomerantes";"Aglomerantes";"Cements"
1496;U331203;U331200;0;1;"Materiales cerámicos";"Materiais cerámicos";"Ceramics"
1497;U331204;U331200;0;1;"Materiales metalocerámicos";"Materiais metalocerámicos";"Cermets"
1498;U331205;U331200;0;1;"Productos de arcilla";"Produtos de arxila";"Clay products"
1499;U331206;U331200;0;1;"Vidrio";"Vidro";"Glass"
1500;U331207;U331200;0;1;"Caliza";"Calcaria";"Limes"
1501;U331208;U331200;0;1;"Propiedades de los materiales";"Propiedades dos materiais";"Material properties"
1502;U331209;U331200;0;1;"Resistencia de materiales";"Resistencia de materiais";"Material resistance"
1503;U331210;U331200;0;1;"Plásticos";"Plásticos";"Plastics"
1504;U331211;U331200;0;1;"Refractarios";"Refractarios";"Refractories"
1505;U331212;U331200;0;1;"Ensayo de materiales";"Ensaio de materiais";"Testing of materials"
1506;U331213;U331200;0;1;"Tecnología de la madera";"Tecnoloxía da madeira";"Wood technology"
1507;U331299;U331200;0;1;"Otras";"Outras";"Other"
1508;U331300;U330000;0;1;"Tecnología e ingeniería mecánicas";"Tecnoloxía e enxeñaría mecánicas";"Mechanical engineering and technology"
1509;U331301;U331300;0;1;"Ventiladores";"Ventiladores";"Air blowers"
1510;U331302;U331300;0;1;"Compresores de aire";"Compresores de aire";"Air compressors"
1511;U331303;U331300;0;1;"Cojinetes";"Chumaceiras";"Bearings"
1512;U331304;U331300;0;1;"Material de construcción";"Material de construción";"Construction equipment"
1513;U331305;U331300;0;1;"Matrices;plantillas y calibres";"Matrices;plantillas e calibres";"Dies;jigs and patterns"
1514;U331306;U331300;0;1;"Maquinaría agropecuaria";"Maquinaría agropecuaria";"Farm machinery"
1515;U331307;U331300;0;1;"Maquinaria para la industria de la alimentación";"Maquinaria para a industria da alimentación";"Food machinery"
1516;U331308;U331300;0;1;"Motores de gas";"Motores de gas";"Gas engines"
1517;U331309;U331300;0;1;"Engranajes";"Engranaxes";"Gears"
1518;U331310;U331300;0;1;"Material de calefacción";"Material de calefacción";"Heating equipment"
1519;U331311;U331300;0;1;"Maquinaria hidráulica";"Maquinaria hidráulica";"Hydraulic machinery"
1520;U331312;U331300;0;1;"Equipo y maquinaria industrial";"Equipo e maquinaria industrial";"Industrial machinery"
1521;U331313;U331300;0;1;"Motores de combustión interna";"Motores de combustión interna";"Internal combustion engines"
1522;U331314;U331300;0;1;"Máquinas herramienta y accesorios";"Máquinas ferramenta e accesorios";"Machine tools and accessories"
1523;U331315;U331300;0;1;"Diseño de máquinas";"Deseño de máquinas";"Machine design"
1524;U331316;U331300;0;1;"Maquinaria para manejo de materiales";"Maquinaria para manexo de materiais";"Materials handling machinery"
1525;U331317;U331300;0;1;"Operaciones mecanizadas";"Operacións mecanizadas";"Mechanized applications"
1526;U331318;U331300;0;1;"Maquinaria de minería";"Maquinaria de minería";"Mining machinery"
1527;U331319;U331300;0;1;"Maquinaria nuclear";"Maquinaria nuclear";"Nuclear machinery"
1528;U331320;U331300;0;1;"Maquinaria para fabricar papel";"Maquinaria para fabricar papel";"Papermaking machinery"
1529;U331321;U331300;0;1;"Maquinaria de extracción de petróleo";"Maquinaria de extracción de petróleo";"Petroleum extracting machinery"
1530;U331322;U331300;0;1;"Equipo neumático";"Equipo neumático";"Pneumatic equipment"
1531;U331323;U331300;0;1;"Equipo mecánico de transmisión de potencia";"Equipo mecánico de transmisión de potencia";"Power transmission equipment"
1532;U331324;U331300;0;1;"Maquinaria de impresión y reproducción";"Maquinaria de impresión e reprodución";"Printing and duplicating machinery"
1533;U331325;U331300;0;1;"Bombas y equipos para manipulación de líquidos";"Bombas e equipos para manipulación de líquidos";"Pumps and liquid handling equipment"
1534;U331326;U331300;0;1;"Equipo de refrigeración";"Equipo de refrixeración";"Refrigerating equipment"
1535;U331327;U331300;0;1;"Maquinaria industrial especializada";"Maquinaria industrial especializada";"Specialized industrial machinery"
1536;U331328;U331300;0;1;"Máquinas de vapor";"Máquinas de vapor";"Steam engines"
1537;U331329;U331300;0;1;"Maquinaria textil";"Maquinaria textil";"Textile machinery"
1538;U331330;U331300;0;1;"Turbinas";"Turbinas";"Turbines"
1539;U331331;U331300;0;1;"Máquinas expendedoras y distribuidoras";"Máquinas expendedoras e distribuidoras";"Vending and service machinery"
1540;U331399;U331300;0;1;"Otras";"Outras";"Other"
1541;U331400;U330000;0;1;"Tecnología médica";"Tecnoloxía médica";"Medical technology"
1542;U331401;U331400;0;1;"Órganos artificiales";"Órganos artificiais";"Artificial organs"
1543;U331402;U331400;0;1;"Prótesis";"Prótesis";"Prosthetic devices"
1544;U331499;U331400;0;1;"Otras";"Outras";"Other"
1545;U331500;U330000;0;1;"Tecnología metalúrgica";"Tecnoloxía metalúrxica";"Metallurgical technology"
1546;U331501;U331500;0;1;"Aluminio";"Aluminio";"Aluminium"
1547;U331502;U331500;0;1;"Cobre";"Cobre";"Copper"
1548;U331503;U331500;0;1;"Productores electrometalúrgicos";"Produtores electrometalúrxicos";"Electrometallurgical products"
1549;U331504;U331500;0;1;"Fundiciones";"Fundicións";"Foundries"
1550;U331505;U331500;0;1;"Talleres de forja;laminación y fundición de hierro y acero.";"Talleres de forxa;laminación e fundición de ferro e aceiro.";"Iron and steel mills;foundries and forges"
1551;U331506;U331500;0;1;"Plomo y zinc";"Chumbo e cinc";"Lead and zinc"
1552;U331507;U331500;0;1;"Productos metalúrgicos";"Produtos metalúrxicos";"Metallurgical products"
1553;U331508;U331500;0;1;"Servicios metalúrgicos";"Servizos metalúrxicos";"Metallurgical services"
1554;U331509;U331500;0;1;"Fundición;afino y transformación de materiales no férreos";"Fundición;afino e transformación de materiais non férreos";"Non-ferrous smelting;refining and processing"
1555;U331510;U331500;0;1;"Fundiciones no férreas";"Fundicións non férreas";"Non-ferrous castings"
1556;U331511;U331500;0;1;"Pulvimetalurgi­a";"Pulvimetalurxia";"Powder metallurgy"
1557;U331512;U331500;0;1;"Metales preciosos";"Metais preciosos";"Precious metals"
1558;U331513;U331500;0;1;"Fundición de precisión";"Fundición de precisión";"Precision casting"
1559;U331514;U331500;0;1;"Metales radiactivos";"Metais radiactivos";"Radioactive metals"
1560;U331515;U331500;0;1;"Metales raros";"Metais raros";"Rare metals"
1561;U331516;U331500;0;1;"Afino incluyendo el afino por zonas";"Afino incluíndo o afino por zonas";"Refining;including zone refining"
1562;U331517;U331500;0;1;"Metales refractarios";"Metais refractarios";"Refractory metals"
1563;U331590;U331500;0;1;"Metalurgia extractiva no férrea";"Metalurxia extractiva non férrea";"Non-ferrous extractive metallurgy"
1564;U331599;U331500;0;1;"Otras";"Outras";"Other"
1565;U331600;U330000;0;1;"Tecnología de productos metálicos";"Tecnoloxía de produtos metálicos";"Metal products technology"
1566;U331601;U331600;0;1;"Autoclaves y calderas";"Autoclaves e caldeiras";"Autoclaves and boilers"
1567;U331602;U331600;0;1;"Envases y contenedores";"Envases e contenedores";"Cans and containers"
1568;U331603;U331600;0;1;"Equipo de destilación";"Equipo de destilación";"Distilling equipment"
1569;U331604;U331600;0;1;"Productos galvanizados y chapados";"Produtos galvanizados e chapados";"Electroplated and coated products"
1570;U331605;U331600;0;1;"Hornos;calderas y estufas";"Fornos;caldeiras e estufas";"Furnaces;ovens;klins"
1571;U331606;U331600;0;1;"Ferretería";"Ferretería";"Hardware"
1572;U331607;U331600;0;1;"Productos torneados y mecanizados";"Produtos torneados e mecanizados";"Machined;and turned products"
1573;U331608;U331600;0;1;"Servicios de fabricación de productos metálicos";"Servizos de fabricación de produtos metálicos";"Metal fabrication services"
1574;U331609;U331600;0;1;"Tubos;válvulas y accesorios de montaje";"Tubos;válvulas e accesorios de montaxe";"Pipes;fittings and valves"
1575;U331610;U331600;0;1;"Vasijas de presión";"Vasillas de presión";"Pressure vessels"
1576;U331611;U331600;0;1;"Productos metálicos planos";"Produtos metálicos planos";"Sheet metal products"
1577;U331612;U331600;0;1;"Productos estampados";"Produtos estampados";"Stampings"
1578;U331613;U331600;0;1;"Productos de acero para la construcción";"Produtos de aceiro para a construción";"Structural steel products"
1579;U331614;U331600;0;1;"Soldaduras";"Soldaduras";"Weldings"
1580;U331615;U331600;0;1;"Productos de alambre";"Produtos de arame";"Wire products"
1581;U331699;U331600;0;1;"Otras";"Outras";"Other"
1582;U331700;U330000;0;1;"Tecnología de vehículos a motor";"Tecnoloxía de vehículos a motor";"Motor vehicle technology"
1583;U331701;U331700;0;1;"Vehículos todo-terreno";"Vehículos todo-terreo";"All terrain vehicles"
1584;U331702;U331700;0;1;"Automóviles";"Automóbiles";"Automobiles"
1585;U331703;U331700;0;1;"Autobuses;camiones y remolques";"Autobuses;camións e remolques";"Buses;lorries and trailers"
1586;U331704;U331700;0;1;"Motores diésel";"Motores diesel";"Diesel engines"
1587;U331705;U331700;0;1;"Motocicletas";"Motocicletas";"Motor cycles"
1588;U331706;U331700;0;1;"Servicio de mantenimiento de transportes a motor";"Servizo de mantemento de transportes a motor";"Motor transport services"
1589;U331707;U331700;0;1;"Accesorios y recambios";"Accesorios e recambios";"Parts and accessories"
1590;U331708;U331700;0;1;"Motores de pistón";"Motores de pistón";"Pistons engines"
1591;U331709;U331700;0;1;"Motores rotativos";"Motores rotativos";"Rotating engines"
1592;U331710;U331700;0;1;"Ingeniería del tráfico";"Enxeñaría do tráfico";"Traffic enigneering"
1593;U331799;U331700;0;1;"Otras";"Outras";"Other"
1594;U331800;U330000;0;1;"Tecnología minera";"Tecnoloxía minera";"Mining technology"
1595;U331801;U331800;0;1;"Minería del carbón";"Minería do carbón";"Coal mining"
1596;U331802;U331800;0;1;"Concentración de menas";"Concentración de menas";"Concentration of ores"
1597;U331803;U331800;0;1;"Menas de hierro";"Menas de ferro";"Iron ores"
1598;U331804;U331800;0;1;"Servicios mineros";"Servizos mineiros";"Mining services"
1599;U331805;U331800;0;1;"Menas metálicas no férreas";"Menas metálicas non férreas";"Non-ferrous metal ores"
1600;U331806;U331800;0;1;"Minerales no metálicos";"Minerais non metálicos";"Non-metallic minerals"
1601;U331807;U331800;0;1;"Productos de las canteras";"Produtos das canteiras";"Quarry products"
1602;U331808;U331800;0;1;"Azufre";"Xofre";"Sulphur"
1603;U331809;U331800;0;1;"Uranio y menas radiactivas";"Uranio e menas radiativas";"Uranium and radioactive ores"
1604;U331899;U331800;0;1;"Otras";"Outras";"Other"
1605;U331900;U330000;0;1;"Tecnología naval";"Tecnoloxía naval";"Naval technology"
1606;U331901;U331900;0;1;"Dispositivos de sustentación neumática";"Dispositivos de sustentación neumática";"Air cushion devices"
1607;U331902;U331900;0;1;"Barcos";"Barcos";"Boats"
1608;U331903;U331900;0;1;"Barcos de navegación interior";"Barcos de navegación interior";"Inland waterway craft"
1609;U331904;U331900;0;1;"Máquinas auxiliares";"Máquinas auxiliares";"Marine auxiliaries"
1610;U331905;U331900;0;1;"Motores mariños";"Motores mariños";"Marine engines"
1611;U331906;U331900;0;1;"Transportes marítimos";"Transportes marítimos";"Marine transportation"
1612;U331907;U331900;0;1;"Buques mercantes";"Buques mercantes";"Merchant ships"
1613;U331908;U331900;0;1;"Arquitectura naval";"Arquitectura naval";"Naval architecture"
1614;U331909;U331900;0;1;"Transporte oceánico";"Transporte oceánico";"Ocean transport"
1615;U331910;U331900;0;1;"Hélices";"Hélices";"Propellers"
1616;U331911;U331900;0;1;"Línea de ejes";"Liña de eixos";"Shafting"
1617;U331912;U331900;0;1;"Construcción naval";"Construción naval";"Shipbuilding"
1618;U331913;U331900;0;1;"Vehículos submarinos";"Vehículos submarinos";"Underwater craft"
1619;U331999;U331900;0;1;"Otras";"Outras";"Other"
1620;U332000;U330000;0;1;"Tecnología nuclear";"Tecnoloxía nuclear";"Nuclear technology"
1621;U332001;U332000;0;1;"Aplicaciones de isótopos";"Aplicacións de isótopos";"Isotope applications"
1622;U332002;U332000;0;1;"Separación de isótopos";"Separación de isótopos";"Isotope separation"
1623;U332003;U332000;0;1;"Explosiones nucleares";"Explosións nucleares";"Nuclear explosions"
1624;U332004;U332000;0;1;"Reactores de fisión nuclear";"Reactores de fisión nuclear";"Nuclear fission reactors"
1625;U332005;U332000;0;1;"Reactores de fusión nuclear";"Reactores de fusión nuclear";"Nuclear fusion reactors"
1626;U332006;U332000;0;1;"Pruebas nucleares";"Probas nucleares";"Nuclear tests"
1627;U332099;U332000;0;1;"Otras";"Outras";"Other"
1628;U332100;U330000;0;1;"Tecnología del carbón y del petróleo";"Tecnoloxía do carbón e do petróleo";"Petroleum and coal technology"
1629;U332101;U332100;0;1;"Materiales asfálticos";"Materiais asfálticos";"Asphaltic materials"
1630;U332102;U332100;0;1;"Productos químicos derivados del carbón";"Produtos químicos derivados do carbón";"Coal chemicals"
1631;U332103;U332100;0;1;"Petróleo crudo";"Petróleo crudo";"Crude petroleum"
1632;U332104;U332100;0;1;"Gaseoductos";"Gaseoductos";"Gas pipelines"
1633;U332105;U332100;0;1;"Gas licuado";"Gas licuado";"Liquefied gas"
1634;U332106;U332100;0;1;"Aceite y grasa lubricantes";"Aceite e graxa lubricantes";"Lubricating oil and grease"
1635;U332107;U332100;0;1;"Gas natural";"Gas natural";"Natural gas"
1636;U332108;U332100;0;1;"Equipo de campos petrolíferos";"Equipo de campos petrolíferos";"Oilfield equipment"
1637;U332109;U332100;0;1;"Infraestructura de campos petrolíferos";"Infraestrutura de campos petrolíferos";"Oilfield services"
1638;U332110;U332100;0;1;"Oleoductos";"Oleoductos";"Oil pipelines"
1639;U332111;U332100;0;1;"Productos derivados del petróleo";"Produtos derivados do petróleo";"Petrochemicals"
1640;U332112;U332100;0;1;"Productos del petróleo: gasolina;aceites y ceras";"Produtos do petróleo: gasolina;aceites e ceras";"Petroleum products: petrol;oils and waxes"
